iteration,timesteps,max_steps,iter_time_sec,eval_time_sec,elapsed_time_sec,timesteps_per_sec,episodes,success_rate,mean_episode_length,avg_episode_reward,violations_per_100_steps,avg_time_to_failure,failure_rate,avg_collisions_per_episode,avg_oob_per_episode,avg_speed_violations_per_episode,avg_falls_per_episode,avg_total_violations_per_episode
240,62914560,0.0,162.02762796496972,299.09254346205853,47344.62705944502,1617.8969185222866,50,0.3,153.7,-19.945283908124548,7.491050692017126,85.1,0.8,8.88,0.06,2.16,0.54,11.64
250,65536000,0.0,164.79723997414112,314.1017695979681,49290.44063255307,1590.706252368874,50,0.24,178.28,-41.109281066580444,8.993034267234297,95.83333333333333,0.84,12.38,0.04,2.22,0.48,15.12
260,68157440,0.0,164.54727296205238,333.22456835000776,51243.29530446092,1593.122725652556,50,0.36,179.32,-20.54216850840603,10.020282772349697,86.65789473684211,0.76,11.4,0.02,1.9,0.3,13.62
270,70778880,0.0,162.3480189931579,296.8490486468654,53206.92959243595,1614.704026730674,50,0.22,182.88,-16.934488944087644,5.620118590439794,87.13953488372093,0.86,6.54,0.06,2.32,0.44,9.36
280,73400320,0.0,164.4132724169176,344.0284534548409,55155.028533983976,1594.421156798447,50,0.3,192.28,-8.425314878160133,6.764700179544512,100.28947368421052,0.76,8.12,0.14,1.92,0.28,10.46
290,76021760,0.0,165.45729961199686,301.1481009318959,57138.98352084495,1584.360439912514,50,0.3,166.3,-4.925665633175522,6.9066509861915195,93.04255319148936,0.94,7.4,0.08,2.02,0.52,10.02
300,78643200,0.0,164.2976346090436,353.88378718309104,59079.327202773886,1595.543360218106,50,0.26,171.66,-10.31797048081935,7.614182917851462,91.89189189189189,0.74,8.08,0.0,0.88,0.4,9.36
310,81264640,0.0,164.0761418088805,299.9711290670093,61082.45612901193,1597.6972465951271,50,0.28,172.78,-33.77555614597164,8.747725824003533,78.74358974358974,0.78,12.12,0.08,2.34,0.4,14.94
320,83886080,0.0,165.90627562394366,319.3176895179786,63041.3183018479,1580.0728394035943,50,0.3,171.7,-13.777212647870183,5.575409834768052,112.97619047619048,0.84,8.46,0.04,1.04,0.42,9.96
330,86507520,0.0,164.874965214869,298.4502081251703,65026.074738227064,1589.9563627405025,50,0.34,185.98,-10.277831020930316,7.735548237922933,104.7,0.8,9.66,0.04,1.2,0.34,11.24
340,89128960,0.0,163.981896169018,355.8704841090366,66972.91924997792,1598.6154942970363,50,0.24,213.52,-33.10597709032008,6.9481209513385656,120.5,0.72,11.22,0.02,1.16,0.36,12.76
350,91750400,0.0,165.14436069410294,301.07108427095227,68984.02965715993,1587.362710408075,50,0.32,192.32,-26.38081946493534,6.283578163734505,106.28947368421052,0.76,11.92,0.04,1.18,0.38,13.52
360,94371840,0.0,164.66734476294369,310.00226324493997,70944.05662946706,1591.9610556506175,50,0.22,172.26,-9.53413360970677,5.248144147681021,109.97435897435898,0.78,5.34,0.02,1.64,0.56,7.56
370,96993280,0.0,165.1816084429156,309.9972464090679,72896.61758329906,1587.0047668811337,50,0.24,193.46,-35.20561620897148,7.283775117559514,109.3157894736842,0.76,12.08,0.08,1.54,0.36,14.06
380,99614720,0.0,164.3061212960165,323.6123487390578,74862.91506805504,1595.4609477252357,50,0.26,192.88,-17.66585156235844,6.734528279235804,121.90243902439025,0.82,8.66,0.06,1.32,0.4,10.44
381,99876864,0.0,162.2038048710674,295.2017581439577,75350.91412566905,1616.1396473305485,50,0.36,188.44,-24.667775112261296,9.305937251603805,96.94871794871794,0.78,13.14,0.02,1.26,0.36,14.78
