iteration,timesteps,max_steps,iter_time_sec,eval_time_sec,elapsed_time_sec,timesteps_per_sec,episodes,success_rate,mean_episode_length,avg_episode_reward,violations_per_100_steps,avg_time_to_failure,failure_rate,avg_collisions_per_episode,avg_oob_per_episode,avg_speed_violations_per_episode,avg_falls_per_episode,avg_total_violations_per_episode
230,60293120,0.0,168.54706331389025,324.8024367680773,45830.994405871024,1555.3163303225365,50,0.38,234.02,-362.03428260025333,27.054421141649414,84.53658536585365,0.82,16.46,5.0,2.74,49.14,73.34
240,62914560,0.0,167.09365683491342,327.21296150097623,47830.81201708596,1568.8447123938117,50,0.3,242.06,-418.43797686585924,30.714172123740706,79.18181818181819,0.88,13.06,5.2,4.14,58.58,80.98
250,65536000,0.0,167.00484359799884,319.78680019499734,49832.62805432291,1569.6790245857346,50,0.44,216.5,-374.2404369193129,26.80282589234071,89.86842105263158,0.76,10.56,3.78,3.34,57.04,74.72
260,68157440,0.0,170.00572399399243,366.0245085498318,51830.096142973984,1541.9716103750925,50,0.4,227.98,-486.6436272146739,37.03055736979172,71.57777777777778,0.9,19.48,7.8,4.76,64.08,96.12
270,70778880,0.0,169.15412479895167,314.189701379044,53871.16873385687,1549.7346003922255,50,0.34,227.52,-560.5470288699586,40.15379237019331,78.20454545454545,0.88,15.14,7.54,4.38,79.7,106.76
280,73400320,0.0,174.1432809198741,362.61485867900774,55883.98949170089,1505.3351390606701,50,0.38,227.34,-465.3795218901976,32.17356663592666,70.57142857142857,0.84,5.64,14.56,5.32,66.1,91.62
290,76021760,0.0,168.8546629829798,317.97506911912933,57938.61564488709,1552.4830370033878,50,0.28,243.78,-595.5091824044823,41.39095378112841,69.93333333333334,0.9,6.5,21.68,5.16,78.2,111.54
300,78643200,0.0,168.60328553291038,374.2942436391022,59936.189752704,1554.7976966844517,50,0.3,247.98,-604.2685084728896,43.42519760402509,77.69565217391305,0.92,14.0,16.38,7.08,79.06,116.52
310,81264640,0.0,165.86166274291463,315.2042754020076,61988.89609831502,1580.4978417847099,50,0.28,241.0,-492.41420890327544,34.562912364657016,82.47826086956522,0.92,13.18,20.44,6.58,57.0,97.2
320,83886080,0.0,175.54136417387053,377.9630058379844,63991.28757611895,1493.3460340455777,50,0.36,230.2,-539.559972931291,39.97042170351482,70.28888888888889,0.9,21.36,14.26,5.72,65.14,106.48
330,86507520,0.0,168.62984979292378,314.99130701017566,66053.62139985105,1554.5527694053628,50,0.34,240.66,-559.4806204649481,40.70926693055631,72.22916666666667,0.96,12.42,10.4,5.74,79.2,107.76
340,89128960,0.0,168.2453734120354,325.7288767688442,68041.88809132599,1558.1052523685478,50,0.3,237.12,-522.1634452045953,37.36685574215753,74.23913043478261,0.92,15.46,8.82,4.94,71.96,101.18
350,91750400,0.0,168.320869369898,309.15235478407703,70072.71491784696,1557.4064046919725,50,0.3,239.38,-607.0261550652957,40.273787943024175,71.38636363636364,0.88,13.84,17.36,5.0,79.38,115.58
360,94371840,0.0,169.94689706899226,312.40725531894714,72080.52873983607,1542.5053620930723,50,0.42,215.32,-472.7794259991869,36.67882547597965,64.42222222222222,0.9,7.9,29.02,7.1,52.64,96.66
370,96993280,0.0,169.69655108987354,324.0142912790179,74080.9406726819,1544.7809535101576,50,0.54,197.6,-357.09228507578604,30.07810232520371,58.95238095238095,0.84,17.06,6.6,5.1,48.28,77.04
380,99614720,0.0,172.83605954493396,313.40328163583763,76079.64205184393,1516.7205309482756,50,0.32,232.7,-585.3412809792562,40.38961759937772,71.27906976744185,0.86,8.8,28.22,7.76,69.84,114.62
381,99876864,0.0,165.34995866706595,305.64985786704347,76558.41848756908,1585.388966004098,50,0.3,243.1,-636.9065291196155,43.25186705048665,71.47826086956522,0.92,11.78,20.9,8.46,81.96,123.1
