iteration,timesteps,max_steps,iter_time_sec,eval_time_sec,elapsed_time_sec,timesteps_per_sec,episodes,success_rate,mean_episode_length,avg_episode_reward,violations_per_100_steps,avg_time_to_failure,failure_rate,avg_collisions_per_episode,avg_oob_per_episode,avg_speed_violations_per_episode,avg_falls_per_episode,avg_total_violations_per_episode
150,39321600,0.0,167.34719274798408,303.8604117729701,29266.546124461107,1566.4678665675308,50,0.24,192.16,-28.43525180524215,5.876836872884519,102.62857142857143,0.7,9.94,0.06,0.9,0.36,11.26
160,41943040,0.0,171.42598929116502,315.113122190116,31261.157374286093,1529.1963668049862,50,0.22,184.14,-54.30592709042132,11.085661917322879,102.04761904761905,0.84,14.72,0.0,1.62,0.52,16.86
170,44564480,0.0,167.32308425195515,300.64407458808273,33255.42624303,1566.6935687443072,50,0.32,178.6,2.8601132377935574,4.914049690917615,115.675,0.8,6.46,0.06,1.64,0.38,8.54
180,47185920,0.0,166.83321126387455,353.5832169561181,35237.41537232511,1571.2938569849593,50,0.22,197.76,-62.09246851556469,9.621372919280361,115.53846153846153,0.78,17.0,0.08,1.34,0.46,18.88
190,49807360,0.0,167.78433242300525,322.4530542269349,37279.660825042054,1562.3866437010474,50,0.38,184.38,-33.896327421781606,9.250571787313243,111.44117647058823,0.68,15.42,0.02,0.78,0.4,16.62
200,52428800,0.0,169.21479787188582,304.2775564179756,39288.01664033602,1549.1789329114808,50,0.3,177.14,-32.81032808622345,8.18733364583325,102.73529411764706,0.68,12.42,0.02,0.94,0.4,13.78
210,55050240,0.0,193.8712017009966,325.0990044430364,41309.75091987103,1352.1554397970826,50,0.24,195.66,-31.508642757362686,6.210577178434035,117.35897435897436,0.78,11.86,0.02,1.18,0.38,13.44
220,57671680,0.0,165.41365410690196,304.7805577130057,43316.37087908713,1584.7784840699069,50,0.14,197.52,-26.96495467817178,5.996269403533303,102.8,0.8,7.8,0.06,1.18,0.48,9.52
230,60293120,0.0,167.5351697979495,316.45393562107347,45286.68639888009,1564.710265409648,50,0.36,188.5,-6.4617194463242775,5.945318399340477,111.53125,0.64,7.96,0.06,1.38,0.28,9.68
240,62914560,0.0,168.41918434901163,311.61308601498604,47285.473441004986,1556.4972661117058,50,0.26,219.48,-26.4300416785432,6.155933963584994,128.68421052631578,0.76,12.04,0.06,0.98,0.26,13.34
250,65536000,0.0,169.29518482880667,312.60939530306496,49274.40828931099,1548.4433314809467,50,0.26,198.4,-34.91438776798779,6.709628079688119,124.7,0.8,12.02,0.04,1.74,0.4,14.2
260,68157440,0.0,166.0885684050154,310.30649368604645,51278.53988349112,1578.3386088363925,50,0.16,237.36,-64.63595129041234,8.650356514711001,114.25,0.8,17.32,0.08,2.18,0.36,19.94
270,70778880,0.0,169.7291370050516,302.99965150491334,53260.97889523511,1544.4843744901495,50,0.34,164.32,-3.2011904000188225,4.33897547902485,121.39393939393939,0.66,7.68,0.04,0.54,0.42,8.68
280,73400320,0.0,166.20989634585567,298.38067844393663,55250.12793570594,1577.1864718242837,50,0.4,159.1,-3.665294827383477,7.366400848446952,92.02702702702703,0.74,8.02,0.04,1.74,0.32,10.12
290,76021760,0.0,168.33243005909026,307.30445753014646,57226.07634636504,1557.2994455553144,50,0.26,194.46,-44.09896229766542,8.237345038444284,126.675,0.8,14.6,0.04,0.98,0.42,16.04
300,78643200,0.0,167.2716831229627,316.7377735550981,59206.03146074596,1567.175000010587,50,0.12,183.86,-21.16377187526552,4.743876753694316,110.17073170731707,0.82,6.94,0.06,1.54,0.5,9.04
310,81264640,0.0,167.1096256088931,306.04498272109777,61193.034869603114,1568.6947956757879,50,0.34,165.52,-5.2033952138689346,7.9480506622293685,99.3529411764706,0.68,7.2,0.04,0.9,0.36,8.5
320,83886080,0.0,169.32833754294552,303.5341870370321,63176.4901220561,1548.1401625024182,50,0.24,191.72,-35.2059774018405,8.060067818494504,106.06666666666666,0.9,12.88,0.08,1.04,0.42,14.42
330,86507520,0.0,166.10455432813615,303.82236199406907,65165.90584012307,1578.1867093309188,50,0.3,180.66,-40.68867705708137,8.770416895429486,97.05882352941177,0.68,14.92,0.06,1.2,0.38,16.56
340,89128960,0.0,167.0090758940205,303.9152501958888,67145.56044787494,1569.6392462308431,50,0.26,205.66,-25.49636494962964,6.365303967525064,120.61111111111111,0.72,10.72,0.0,1.02,0.3,12.04
350,91750400,0.0,168.42947613215074,324.51159477815963,69125.82412164612,1556.4021572703837,50,0.2,184.76,-25.290828341413288,6.066153537757321,117.84210526315789,0.76,8.34,0.0,1.18,0.5,10.02
360,94371840,0.0,168.22805148805492,299.70839682710357,71124.82864582213,1558.2656856642818,50,0.26,184.54,-35.88594835757045,7.013681793843338,105.07142857142857,0.84,11.64,0.04,1.2,0.4,13.28
370,96993280,0.0,167.57229209202342,317.7873100468423,73097.177553277,1564.363635105271,50,0.28,173.88,-28.616135323946363,8.300196895841774,96.21428571428571,0.84,11.7,0.04,1.08,0.44,13.26
380,99614720,0.0,166.27235854696482,300.6947843278758,75084.04510198603,1576.593982853473,50,0.3,202.28,-20.343373726252466,6.027717259318019,128.9189189189189,0.74,10.64,0.06,1.84,0.26,12.8
381,99876864,0.0,167.60455781500787,304.87016929103993,75552.36729184794,1564.0624778792667,50,0.36,193.96,-28.981365311704575,9.621113161911298,97.56410256410257,0.78,13.5,0.1,1.4,0.18,15.18
